date,open,close,low,high,volume
2010-05-12,255.064402003,251.75180493,250.063127009,255.064402003,7732400
2010-05-13,257.286085587,254.486566373,254.232506651,260.025805943,6676400
2010-05-14,253.933632405,252.817816258,247.198864468,254.541360491,8262800
2010-05-17,252.444204148,253.036993727,248.244947991,253.231269035,5608400
2010-05-18,254.048195494,248.254911644,247.607327449,254.531396339,5672100
2010-05-19,247.203838823,246.292262137,242.959751704,248.787917308,6917100
2010-05-20,241.629732442,236.618508739,236.015755008,241.883776722,9863400
2010-05-21,233.654606174,235.144033933,231.333297508,241.59486613,19454100
2010-05-24,239.467833271,237.689494422,237.51015762,243.980917623,8723600
2010-05-25,233.201312231,237.644663957,231.139037642,237.833949469,6057300
2010-05-26,240.13532983,236.84765036,236.613518942,243.965979116,6977200
2010-05-27,241.569948527,244.314673624,239.627226825,245.236214462,5639200
2010-05-28,245.450417577,241.908678883,240.598587427,245.804086439,5811200
2010-06-01,239.318388427,240.284774674,239.163969228,244.61354787,5353500
2010-06-02,242.431720395,245.764245771,239.831465787,246.013300254,5100500
2010-06-03,246.630992492,251.856419309,246.426753032,253.051932233,7328700
2010-06-04,248.927383056,248.429259147,247.423016292,253.674598826,7869900
2010-06-07,248.598616355,241.853884765,240.673309849,249.520172636,7292500
2010-06-08,243.01454632,241.485261953,237.878779933,243.507695874,5390200
2010-06-09,242.700718125,236.125343743,235.11911633,243.527624178,5478300
2010-06-10,239.28849647,242.596103746,237.031961517,243.338323225,5175000
2010-06-11,240.349518,243.338323225,239.911162564,243.442937604,3576600
2010-06-14,246.317164297,240.693238153,240.693238153,246.32712844900001,4096000
2010-06-15,240.638443537,248.065610691,240.190124447,249.266113412,8551100
2010-06-16,247.159008359,249.699494493,247.129131843,251.059405712,4595600
2010-06-17,250.785433627,249.106719858,247.418041937,251.990910703,3969300
2010-06-18,250.317186233,249.081802255,248.135358758,250.795382336,5767200
2010-06-21,249.017058929,243.368215182,241.540071514,249.550049649,5989200
2010-06-22,244.03571224,242.217532723,241.958499144,247.373211473,4456000
2010-06-23,242.536335272,240.125366177,238.187618331,242.536335272,4073300
2010-06-24,238.934827607,236.663339204,235.74677272,240.474060186,3801300
2010-06-25,237.639674659,235.457847184,234.401814952,237.93357455,4507100
2010-06-28,235.413016719,235.15897244,233.629703515,237.88376973,3537700
2010-06-29,230.855101903,226.282233138,224.718082458,231.40801993,7030400
2010-06-30,226.630927645,221.644606102,221.530027571,228.060571489,7233400
2010-07-01,221.813963808,218.924798609,216.005726009,223.363160538,7053500
2010-07-02,219.985820139,217.46027301,217.186300925,220.314586841,3886400
2010-07-06,221.17136941,217.221182181,216.005726009,222.999528022,5139300
2010-07-07,218.336998328,224.259799217,216.877462527,224.802769032,6282800
2010-07-08,225.928548833,227.427941242,223.990816928,227.811502062,5357700
2010-07-09,235.099188524,232.872530585,230.526319759,235.74677272,8695400
2010-07-12,235.303427985,237.026972218,234.660833088,238.825238375,6693700
2010-07-13,240.224990759,243.687017732,239.243666005,245.574944818,7982300
2010-07-14,244.025748088,244.75302906,242.32213166,245.993372448,6259300
2010-07-15,244.947304368,246.088022676,240.439193873,246.426753032,9752800
2010-07-16,233.684498131,228.947246015,228.902416049,234.401814952,15708200
2010-07-19,229.64463503,232.219987477,227.906137346,233.948506065,9134700
2010-07-20,229.654599182,239.896224556,229.440396068,240.593613072,8139300
2010-07-21,241.096726779,237.858852128,236.827722554,241.943545195,6583700
2010-07-22,240.713165959,241.500215902,240.339569291,243.577428998,4311400
2010-07-23,239.487745635,244.115409016,239.109174612,244.379431894,4545700
2010-07-26,243.632223116,243.572454643,241.535082215,244.459128671,4005200
2010-07-27,244.374442595,245.395623458,244.170203135,247.821531061,4920700
2010-07-28,246.546305918,241.271074281,240.434204574,246.700725117,5010600
2010-07-29,242.068087879,241.589876333,238.770444257,243.527624178,5371000
2010-07-30,238.92983781,241.520143708,238.675793531,242.770451248,4304100
2010-08-02,243.582418297,244.289756021,242.561237433,245.719400363,3731300
2010-08-03,244.334601928,244.000845429,242.471576504,245.310936884,3618100
2010-08-04,245.171456192,252.215062527,244.608573515,252.553808324,7653500
2010-08-05,252.000874855,253.101752495,250.840228243,253.350821922,4858900
2010-08-06,251.756794727,249.176452483,247.099239388,251.926152433,6663800
2010-08-09,250.187669693,251.731877124,249.744324958,251.806599546,3758300
2010-08-10,250.237474512,250.914935223,248.354536725,252.055668973,4163400
2010-08-11,247.936094151,244.952278723,244.832725837,248.070600488,4462600
2010-08-12,241.066834821,245.086769618,240.354507798,246.45165569,4425700
2010-08-13,243.587392651,242.267337542,242.097979836,244.678306638,3883800
2010-08-16,240.937318281,241.888751077,239.35325474,244.020773733,2619700
2010-08-17,243.353276676,244.344550637,242.107943988,246.426753032,3795400
2010-08-18,244.304709472,240.175170498,239.876296252,244.518897642,5392800
2010-08-19,239.607298521,233.111636358,232.752977699,240.354507798,7879300
2010-08-20,233.111636358,230.147748736,229.649609385,234.914892312,7864500
2010-08-23,229.888715158,231.168914656,228.010751726,233.25111705,5994700
2010-08-24,227.995813219,224.852588796,224.618457876,228.329554275,5546000
2010-08-25,224.160174634,226.461554497,224.160174634,228.050607835,5203500
2010-08-26,227.178871816,224.648349833,224.379352103,227.77663575,3567200
2010-08-27,225.435399279,228.558695896,222.98956387,229.136532025,4642100
2010-08-30,228.718104394,225.500157549,225.365666654,229.021968437,2471900
2010-08-31,224.214968752,224.170138288,223.163910875,226.586097181,3908100
2010-09-01,226.640891797,229.305904674,225.405507321,231.602295239,6480700
2010-09-02,230.556212215,230.725584865,229.295940523,231.348251457,3380900
2010-09-03,234.381886648,234.272297913,232.847628424,235.059347857,5099700
2010-09-07,231.38311777,231.333297508,230.645872646,232.922350846,3432500
2010-09-08,231.72682248,234.411763661,231.38809212499999,235.368186255,4821600
2010-09-09,238.023235478,237.201319222,234.411763661,239.30344992,4879300
2010-09-10,238.616025058,237.181391417,236.653375052,238.999585878,3963300
2010-09-13,239.552504403,240.234954911,238.870068839,241.271074281,4499700
2010-09-14,240.105437873,239.318388427,239.144040925,241.470323945,4449500
2010-09-15,239.079282654,239.423002807,238.356991479,240.0456694,4823600
2010-09-16,239.079282654,239.632216124,238.810284924,240.324615342,3953700
2010-09-17,240.972184593,244.160254425,239.691985095,244.683280993,11325400
2010-09-20,245.330865188,253.191412926,245.111687221,254.252434955,8840000
2010-09-21,253.88880194,255.771739727,253.50524112,259.01957853,8966000
2010-09-22,255.472865481,257.037000718,254.885065201,257.923690687,5093100
2010-09-23,256.344586059,255.781703879,254.69577969,258.875108041,4652100
2010-09-24,259.896288904,262.660942305,258.162795962,262.929924593,6738900
2010-09-27,263.438012654,264.215113888,263.438012654,267.423096581,6238000
2010-09-28,265.744382813,262.60115839,258.257431245,265.799161987,7336700
2010-09-29,262.939904187,262.860191968,261.375753508,265.475400524,4360600
2010-09-30,263.592431853,261.913748471,258.491562663,264.942379418,6512400
2010-10-01,264.01088987,261.829062395,260.523945294,264.319728268,4466600
2010-10-04,261.495290952,260.200152947,258.456680909,263.139153352,3895400
2010-10-05,263.203912121,268.110506002,262.292319992,268.992221616,7040400
2010-10-06,268.623598804,266.177763396,263.98098247,268.967318957,5545200
2010-10-07,267.104278589,264.015864225,263.582483143,267.597443586,4809400
2010-10-08,265.39071395,267.174011713,262.825310213,267.796693249,5739800
2010-10-11,268.235048686,268.414370045,267.582490135,271.283637825,5272200
2010-10-12,269.051975145,269.684605391,267.891328533,271.976021601,7535300
2010-10-13,272.479135307,270.63605363,270.152868227,272.723245821,6134000
2010-10-14,271.074409066,269.455479212,267.552613122,271.607429674,13317800
2010-10-15,298.516594518,299.602534149,294.695909383,299.697168935,29760600
2010-10-18,299.154199617,307.702187659,299.154199617,308.688487266,14249500
2010-10-19,303.28872789,302.780639829,300.304897021,306.262579664,9210100
2010-10-20,302.935059028,302.855347307,302.616241534,307.537789365,7076500
2010-10-21,304.61374241,304.852848183,301.8690477,306.850379446,5862800
2010-10-22,304.817996815,305.121860858,303.88647688,306.262579664,4529100
2010-10-25,306.646155926,307.099433928,306.337286644,311.2040553,6340400
2010-10-26,305.405797095,308.145517451,304.374667522,309.455608906,5044600
2010-10-27,306.735816356,307.084510864,305.022220833,308.842906465,4500500
2010-10-28,308.867808626,308.135568741,305.505406734,309.341045319,4384900
2010-10-29,307.383370166,305.704656397,305.350987535,308.344767114,4573600
2010-11-01,306.715888551,306.352240592,304.464328451,309.171672669,6197200
2010-11-02,308.180399205,306.651130281,306.143042219,308.842906465,4010000
2010-11-03,307.59757328,308.932566896,305.605046758,309.754498594,6786200
2010-11-04,311.154250481,310.969954766,309.888989489,313.784412488,7168300
2010-11-05,310.42698495,311.37342795,309.395855377,311.577651968,3544600
2010-11-08,310.845412083,312.215287453,310.402082292,313.570209373,4218300
2010-11-09,313.824238211,311.243911409,309.096965689,314.247670084,4491000
2010-11-10,309.87904078,310.277540106,307.602547635,310.337324021,5012600
2010-11-11,308.693461621,307.443154081,305.958715621,308.768198987,4540100
2010-11-12,305.849126886,300.519100633,299.482965821,307.298683592,6811300
2010-11-15,300.414486253,296.623677635,295.91633991,300.872769495,6983800
2010-11-16,295.273760456,290.77060987,290.636118477,297.829185097,6639500
2010-11-17,291.408244857,290.685923296,289.600014548,293.649825861,4903200
2010-11-18,293.400771877,297.166647451,293.18159391,298.87026338,5199300
2010-11-19,297.38582492,294.312364006,294.068253492,297.829185097,4612100
2010-11-22,292.638624592,294.50660843000003,290.287423969,295.612475867,4389500
2010-11-23,292.409467529,290.416941007,288.02090992,293.405746232,4341300
2010-11-24,292.558912373,296.374623152,292.429395335,297.186575256,4810600
2010-11-26,294.128037407,293.89891073,292.404493174,295.383349688,2632000
2010-11-29,293.485457953,289.968636861,288.892646438,293.799270705,5740800
2010-11-30,286.088167314,276.817888096,275.62235973,286.088167314,14288100
2010-12-01,280.449302663,281.121759131,280.150413473,284.718291943,7536300
2010-12-02,283.268735238,284.842834627,281.619897984,285.595002816,5114800
2010-12-03,283.662260209,285.430634907,282.939969034,287.16412785,5282000
2010-12-06,289.201484836,288.100622139,287.22888612,289.913827301,4203200
2010-12-07,294.531541475,292.474225799,291.906353823,295.393298398,6107100
2010-12-08,294.880235982,294.167893517,290.755686307,295.154192625,3526900
2010-12-09,295.831653336,294.646104564,293.400771877,296.678487195,3751700
2010-12-10,295.463031023,294.999773426,294.043350833,295.886463395,3422100
2010-12-13,297.445608835,296.200276148,295.936267716,300.374630144,4814800
2010-12-14,297.430655384,296.344746637,295.13426482,298.02843476,3298800
2010-12-15,295.99104689,294.048355574,293.475478857,297.111868276,4351600
2010-12-16,295.31859092,294.750718944,292.937513782,295.776874162,3205600
2010-12-17,294.397019695,294.297410057,292.738233732,295.174120431,6197200
2010-12-20,296.215229598,296.419453617,293.231398729,297.824180356,3961300
2010-12-21,298.16790001,300.409511899,297.689688963,301.231443099,3773000
2010-12-22,300.872769495,301.614988476,300.514126278,302.367187051,2424000
2010-12-23,301.540281497,300.987332585,299.891444243,301.8690477,2229900
2010-12-27,300.245113106,300.065791746,298.631157607,300.763180263,2425200
2010-12-28,299.901423837,298.342247513,297.888938626,300.808010727,2137500
2010-12-29,299.876490793,299.378381827,298.342247513,300.080745197,2046000
2010-12-30,297.883964271,298.312370499,297.580100228,299.542749736,1986300
2010-12-31,297.256307881,295.876483801,294.910112498,298.09319303,3090000
2011-01-03,297.126821727,301.0471165,297.126821727,301.664793296,4748100
2011-01-04,301.679747245,299.936274708,298.940026889,301.958708629,3662600
2011-01-05,298.915093844,303.398316625,298.905145135,304.025973014,5083500
2011-01-06,304.200320019,305.605046758,303.88647688,308.060830877,4131000
2011-01-07,306.805549479,307.069557413,303.92633299,307.971169948,4218100
2011-01-10,306.252630954,305.958715621,303.144257401,306.546515403,3170100
2011-01-11,307.702187659,306.855353801,306.10318611,308.245157475,2889300
2011-01-12,308.519114119,307.283760527,306.237677005,308.519114119,3277500
2011-01-13,307.333565346,307.194099598,305.933812962,308.678538557,2677900
2011-01-14,307.547768461,310.925124302,307.388374907,310.969954766,4748900
2011-01-18,311.861588205,318.621273744,311.468063233,319.796873807,7261000
2011-01-19,319.861632575,314.69597423,313.654895947,320.280059707,6837700
2011-01-20,314.925131293,312.215287453,310.481764124,315.856620842,11012600
2011-01-21,318.596371584,304.773166849,304.539035431,319.667357266,17875500
2011-01-24,302.651123289,304.399569682,299.492945415,305.101933052,9232700
2011-01-25,302.964936042,308.798076001,302.128081777,309.18662612,7320800
2011-01-26,309.00730476,307.099433928,306.491736229,310.083264798,4091400
2011-01-27,307.791848588,307.243904418,305.480504075,308.693461621,4053400
2011-01-28,308.379648869,299.373377086,298.760674645,309.022227825,8493800
2011-01-31,300.673519832,299.059564333,296.663533744,301.106900415,5630800
2011-02-01,301.116849125,304.379641877,300.429439704,305.530308894,5511000
2011-02-02,304.359713573,304.857852924,302.631194985,306.023473891,3534500
2011-02-03,303.602540643,303.9362817,301.933806468,304.583865895,3001300
2011-02-04,303.9362817,304.349734477,302.172911743,304.57889154,3113200
2011-02-07,303.941286441,305.99857173,303.468049748,308.040903071,3612500
2011-02-08,306.317389224,308.035928716,306.108160465,308.658610253,3402400
2011-02-09,307.283760527,307.099433928,305.027195188,308.568949324,3698700
2011-02-10,305.804296422,307.069557413,304.638675455,307.59757328,4686200
2011-02-11,305.749517248,311.084517856,305.35596189,311.333572338,5199100
2011-02-14,310.506666285,312.902697372,308.862834271,313.644916353,4271800
2011-02-15,312.489244097,310.910170353,310.387128841,313.869068675,4199500
2011-02-16,311.647415477,310.945021721,309.888989489,312.080796558,3380500
2011-02-17,309.465588002,311.463088878,308.9824026,312.454393226,2968600
2011-02-18,311.83171169,313.864094321,310.925124302,314.412037993,6459800
2011-02-22,308.857859916,303.966189099,302.750732927,311.29872097,7307000
2011-02-23,304.025973014,304.519107127,300.872769495,306.202795748,5800700
2011-02-24,304.553988881,303.273774439,299.55272933,305.40082274,5443700
2011-02-25,304.788089913,303.881502525,303.612520237,306.212774844,3879200
2011-02-28,303.86157472,305.555241939,302.870300758,307.094459574,4580000
2011-03-01,307.737069414,299.258813997,298.531548467,308.454355848,6671200
2011-03-02,298.780602451,299.273767448,296.484211887,301.8690477,4068500
2011-03-03,302.058318268,303.642396752,301.370908847,304.603793701,3905000
2011-03-04,303.029694312,299.189081372,298.979852114,303.353486658,6044500
2011-03-07,299.154199617,294.725816783,292.404493174,300.718350296,6951300
2011-03-08,295.35844703,295.049578246,293.998520369,297.874015561,4586800
2011-03-09,294.397019695,294.780595957,291.781842023,296.145496973,4318100
2011-03-10,291.627422824,289.066993442,288.643591955,292.215222607,6279500
2011-03-11,288.030889514,287.278690939,285.595002816,288.917548598,6086600
2011-03-14,285.330994384,283.931242498,282.949917744,288.065740385,5653200
2011-03-15,277.709551921,283.717039384,276.713273717,284.434356204,8041200
2011-03-16,282.944943389,277.510302258,274.611157963,283.831632859,7625300
2011-03-17,281.186517401,279.632345818,279.223867395,283.438077501,5820200
2011-03-18,281.266229122,279.482900974,278.825368069,282.934963795,6621800
2011-03-21,284.045805587,287.174106946,283.448056597,288.81793896,6064400
2011-03-22,287.557652323,287.582554982,285.186554779,288.534003221,3787800
2011-03-23,286.521548395,289.993539022,284.932495555,290.137979125,3645900
2011-03-24,291.622417585,292.349714,288.319799608,293.096907834,4213000
2011-03-25,292.344709259,288.788062444,288.538977575,292.35966271,5738200
2011-03-28,289.948709056,286.606234969,286.282442622,291.403240116,4453300
2011-03-29,286.925022077,289.779335908,285.435609262,289.859048127,3221600
2011-03-30,291.099376073,289.834115082,289.206489577,291.65729934,2855200
2011-03-31,290.411966653,292.28495573,289.784310263,292.982344246,4073900
2011-04-01,293.281203548,294.795549408,293.281203548,296.484211887,5245900
2011-04-04,295.393298398,292.743238972,290.461771472,296.260060063,4124300
2011-04-05,289.455544059,283.482938352,281.784296777,289.659768077,12140200
2011-04-06,285.022155986,286.018434689,282.939969034,286.506594945,5356500
2011-04-07,286.790530684,288.917548598,286.023409044,289.236366092,5081900
2011-04-08,291.353435297,288.000982115,287.951177295,291.353435297,3817800
2011-04-11,287.024662102,287.607457143,285.430634907,287.971105599,3730300
2011-04-12,286.426882725,284.240080896,282.964871195,287.378330964,4186700
2011-04-13,286.680941949,287.064518211,284.807952872,287.722051116,4154200
2011-04-14,286.521548395,288.175329119,284.982300375,288.643591955,10953400
2011-04-15,271.627327093,264.359584377,264.040766385,271.856484156,28192500
2011-04-18,262.227561223,262.436759597,258.531418773,262.845238517,10117300
2011-04-19,263.985956825,259.791674525,259.477861772,264.449244808,5388200
2011-04-20,261.968527645,261.883841569,259.7219419,262.426810887,6142900
2011-04-21,262.760551943,261.570028816,260.220081251,263.154076915,4958600
2011-04-25,261.644735796,261.545126158,260.030780298,262.516471816,3273700
2011-04-26,262.277366043,265.415616111,261.624807492,267.71698103,7026100
2011-04-27,267.995942913,267.876405468,266.177763396,268.050752473,4613900
2011-04-28,268.025819926,267.980989462,266.043272501,268.618624449,4014800
2011-04-29,268.992221616,271.034552956,268.250002136,271.034552956,8488600
2011-05-02,271.831581996,268.274904795,267.557587476,271.846535447,4283300
2011-05-03,267.562561831,265.948606831,263.826563271,269.993474673,4178500
2011-05-04,266.586241818,266.895080216,265.51522575,268.494082264,4249800
2011-05-05,265.933683766,266.137907286,264.758083206,268.703311023,4010400
2011-05-06,268.070680777,266.651000587,266.591216173,269.719487146,4127600
2011-05-09,266.501555743,267.836549359,264.558833542,268.24002304,3911900
2011-05-10,268.992221616,270.317236136,267.766816734,271.198951251,4101000
2011-05-11,269.061954241,266.725707567,265.848997192,270.760596313,4695000
2011-05-12,266.621093187,266.526457903,264.464167873,267.467927046,2907300
2011-05-13,266.307280434,263.786707162,263.537652679,266.959838985,4233100
2011-05-16,262.172751663,258.242477794,257.236250382,262.650963209,5938500
2011-05-17,256.753064979,264.240016049,256.553815316,264.618587072,6631900
2011-05-18,263.781732807,263.9162242,261.86888762,264.175257779,3921000
2011-05-19,265.370785647,264.63354102,263.871393736,267.268677382,4955800
2011-05-20,264.90752805,261.03700771,260.588703564,265.002163334,4652300
2011-05-23,257.335890407,258.22755473,255.741863212,259.02952724,4617100
2011-05-24,259.213853839,258.162795962,258.107986401,261.002156342,3814100
2011-05-25,257.699507979,258.865159331,257.659682753,260.409382205,2612900
2011-05-26,257.883834577,258.098037691,256.538861367,260.085589858,4252800
2011-05-27,258.272385194,259.477861772,257.186445563,259.921191563,3504500
2011-05-31,261.520193113,263.522699228,260.772999777,263.537652679,5394600
2011-06-01,263.034538973,261.819082801,261.674643196,265.604917065,5933900
2011-06-02,262.800408053,263.044487682,260.264911716,264.16030383,4425500
2011-06-03,260.025805943,260.563801404,259.77675146,262.815361504,3510000
2011-06-06,260.792927583,259.557573991,258.655930572,262.426810887,3898600
2011-06-07,260.469135734,258.546341837,258.526413534,261.335897398,3829400
2011-06-08,257.301008652,258.616074462,256.927411984,259.64723492,3319100
2011-06-09,259.02952724,257.400648677,256.857679359,259.02952724,3390700
2011-06-10,256.080578125,253.804115366,253.694526632,257.380720871,4898000
2011-06-13,254.048195494,251.423038726,250.147813583,254.147835519,4872700
2011-06-14,253.126654656,253.23624339,252.548818527,256.080578125,4700400
2011-06-15,251.57248357,250.5363642,249.370727791,253.226279736,4162000
2011-06-16,250.466616133,249.251174905,247.408078284,252.33960521,5534600
2011-06-17,252.145329902,241.60481484,241.495226105,252.399373683,10530000
2011-06-20,241.59486613,241.385637371,238.720623995,242.207568571,6079800
2011-06-21,242.685764674,245.579934615,241.460359793,246.048182009,5551400
2011-06-22,244.807823178,242.596103746,242.456623053,245.256142766,4832200
2011-06-23,240.165221788,239.213774048,235.980888696,240.528854802,9639300
2011-06-24,239.442915669,236.553750469,235.627219833,239.477796925,7639700
2011-06-27,236.115395033,240.498962845,235.916130426,243.288518405,6915100
2011-06-28,241.10669093,245.90371152,241.10669093,247.178936165,5450500
2011-06-29,247.343319515,247.856397374,245.271080775,249.19139099,4703400
2011-06-30,250.058152654,252.244954484,249.814072527,252.389410029,4874900
2011-07-01,252.424291286,259.54262054,252.244954484,259.61732752,7300500
2011-07-05,261.669637957,265.226315157,261.669637957,266.700805406,7727100
2011-07-06,265.754331523,266.680877102,265.525204846,268.250002136,5411300
2011-07-07,269.490360967,272.279885644,266.939910681,274.312268275,7900400
2011-07-08,265.480374879,265.002163334,262.650963209,267.821595908,9576100
2011-07-11,263.104272096,262.65596795,261.769277982,266.9897155,5699800
2011-07-12,263.094323386,266.008390746,262.018332464,268.703311023,5703600
2011-07-13,267.497803561,268.125459951,267.238769983,270.984748137,5601200
2011-07-14,268.553866179,263.482843119,262.381980422,269.988469434,13348700
2011-07-15,297.634909788,297.694693704,292.982344246,299.004785159,27567000
2011-07-18,295.139239175,296.359669701,294.895159047,299.901423837,8970000
2011-07-19,296.957449078,300.150477822,296.653585035,301.211514795,5957200
2011-07-20,299.966182107,296.563924106,296.563924106,300.28994357,4472200
2011-07-21,295.9063912,302.36218231,295.896412105,302.895203417,6964900
2011-07-22,301.565183657,307.961221238,301.00726039,308.593851983,7082700
2011-07-25,305.535314133,308.334818404,305.35596189,311.537826743,6286600
2011-07-26,307.871560807,310.098218249,307.458107532,312.578905026,4703200
2011-07-27,307.438179726,302.476775786,301.246366163,309.316143158,7898200
2011-07-28,301.465543632,304.329806671,300.374630144,306.84040035,6240000
2011-07-29,300.987332585,300.718350296,300.718350296,306.332312289,8305700
2011-08-01,304.469302806,302.252593576,298.471764053,306.601325461,7961800
2011-08-02,301.8690477,295.09440871,294.680955933,303.697175927,6425100
